Date AD,Date BS,Stations,Minimun Temprature,Maximum Temprature,Rainfall
2012/8/23,2069-05-07,Biratnagar,33,25.5,0
2012/8/24,2069-05-08,Dadeldhura,24,16.3,12.5
2012/8/24,2069-05-08,Dipayal,34.4,23.6,0
2012/8/24,2069-05-08,Dhangadi,32,24.2,0
2012/8/24,2069-05-08,Birendranagar,30.5,23.7,1.6
2012/8/24,2069-05-08,Nepalgunj,33.9,24.4,0.5
2012/8/24,2069-05-08,Jumla,25.2,15.5,4.2
2012/8/24,2069-05-08,Dang,32,21.6,0.8
2012/8/24,2069-05-08,Pokhara,30.5,21.7,0
2012/8/24,2069-05-08,Bhairahawa,34.2,25.3,0
2012/8/24,2069-05-08,Simra,32.5,21.5,
2012/8/24,2069-05-08,Kathmandu,29.6,20,1.1
2012/8/24,2069-05-08,Okhaldhunga,,15,4.2
2012/8/24,2069-05-08,Taplejung,26,17.8,28.3
2012/8/24,2069-05-08,Dhankuta,30.6,20.8,0.3
2012/8/24,2069-05-08,Biratnagar,33.2,26,9.3
2012/8/25,2069-05-09,Dadeldhura,24.7,17.4,16.5
2012/8/25,2069-05-09,Dipayal,32.2,23.8,
2012/8/25,2069-05-09,Dhangadi,29.5,25.2,35.8
2012/8/25,2069-05-09,Birendranagar,32,23.8,14.4
2012/8/25,2069-05-09,Nepalgunj,32.8,24.7,17.7
2012/8/25,2069-05-09,Jumla,23.6,15.8,10
2012/8/25,2069-05-09,Dang,30.7,23.3,31
2012/8/25,2069-05-09,Pokhara,31,21.1,9.8
2012/8/25,2069-05-09,Bhairahawa,34.2,25.2,43.3
2012/8/25,2069-05-09,Simra,,25.2,
2012/8/25,2069-05-09,Kathmandu,30.2,20.5,4
2012/8/25,2069-05-09,Okhaldhunga,26.7,15,6.4
2012/8/25,2069-05-09,Taplejung,,17.8,
2012/8/25,2069-05-09,Dhankuta,31.3,20,0.9
2012/8/25,2069-05-09,Biratnagar,36.7,26,0
2012/8/26,2069-05-10,Dadeldhura,27,17.4,2.5
2012/8/26,2069-05-10,Dipayal,35.8,22.4,
2012/8/26,2069-05-10,Dhangadi,34.3,25.2,2.6
2012/8/26,2069-05-10,Birendranagar,32.7,25,0.3
2012/8/26,2069-05-10,Nepalgunj,34.4,25.9,2.4
2012/8/26,2069-05-10,Jumla,25.8,15.9,1.2
2012/8/26,2069-05-10,Dang,32.5,22.2,5
2012/8/26,2069-05-10,Pokhara,31.6,21.6,9.1
2012/8/26,2069-05-10,Bhairahawa,35.2,25,17.7
2012/8/26,2069-05-10,Simra,34.8,25.2,0.6
2012/8/26,2069-05-10,Kathmandu,31,19.2,0.6
2012/8/26,2069-05-10,Okhaldhunga,16.5,14.6,14.4
2012/8/26,2069-05-10,Taplejung,27,,5.6
2012/8/26,2069-05-10,Dhankuta,31.3,19.5,0
2012/8/26,2069-05-10,Biratnagar,35.5,26.5,0
2012/8/26,2069-05-10,Jiri,,16,36.7*
2012/8/27,2069-05-11,Dadeldhura,26.8,16.8,7.6
2012/8/27,2069-05-11,Dipayal,34.7,23.4,0
2012/8/27,2069-05-11,Dhangadi,33.8,25.3,2.6
2012/8/27,2069-05-11,Birendranagar,34.2,23,1.7
2012/8/27,2069-05-11,Nepalgunj,34.8,25.6,11.8
2012/8/27,2069-05-11,Jumla,25.4,13.8,7
2012/8/27,2069-05-11,Dang,31,22,40.6
2012/8/27,2069-05-11,Pokhara,31.9,23.1,0
2012/8/27,2069-05-11,Bhairahawa,35.6,26.4,0
2012/8/27,2069-05-11,Simra,34,,9.4
2012/8/27,2069-05-11,Kathmandu,30,19.4,0
2012/8/27,2069-05-11,Okhaldhunga,17.4,14.5,33.2
2012/8/27,2069-05-11,Taplejung,26.4,17.9,0
2012/8/27,2069-05-11,Dhankuta,31.1,19.8,0
2012/8/27,2069-05-11,Biratnagar,34.5,26.2,0
2012/8/28,2069-05-12,Dadeldhura,25.3,16.7,1
2012/8/28,2069-05-12,Dipayal,35.8,24,1.3
2012/8/28,2069-05-12,Dhangadi,34.2,24.6,17.6
2012/8/28,2069-05-12,Birendranagar,33.8,19,19.9
2012/8/28,2069-05-12,Nepalgunj,35.4,25.6,0.1
2012/8/28,2069-05-12,Jumla,27.4,15.5,0.7
2012/8/28,2069-05-12,Dang,31.6,22,6.6
2012/8/28,2069-05-12,Pokhara,31.8,22.1,38.4
2012/8/28,2069-05-12,Bhairahawa,35.6,25.8,0
2012/8/28,2069-05-12,Simra,35,26,1
2012/8/28,2069-05-12,Kathmandu,30.7,19.8,0
2012/8/28,2069-05-12,Okhaldhunga,18.5,15,0.1
2012/8/28,2069-05-12,Taplejung,26.9,17.6,1.2
2012/8/28,2069-05-12,Dhankuta,29.4,21,0
2012/8/28,2069-05-12,Biratnagar,35.8,26.5,0
2012/8/29,2069-05-13,Dadeldhura,23.7,18.3,7..3
2012/8/29,2069-05-13,Dipayal,32.9,25.2,0.3
2012/8/29,2069-05-13,Dhangadi,32.3,24.2,34.8
2012/8/29,2069-05-13,Birendranagar,34.2,20,0.1
2012/8/29,2069-05-13,Nepalgunj,34.8,26.8,17.8
2012/8/29,2069-05-13,Jumla,24.6,16.4,1.4
2012/8/29,2069-05-13,Dang,32.4,22.5,21.4
2012/8/29,2069-05-13,Pokhara,31.9,22.9,2.9
2012/8/29,2069-05-13,Bhairahawa,35.6,27.2,0
2012/8/29,2069-05-13,Simra,34.2,26,0
2012/8/29,2069-05-13,Kathmandu,29,21.2,9.6
2012/8/29,2069-05-13,Okhaldhunga,15.5,15.5,8
2012/8/29,2069-05-13,Taplejung,26.5,18.4,26.5
2012/8/29,2069-05-13,Dhankuta,30,21,0
2012/8/29,2069-05-13,Biratnagar,32.5,26.5,0
2012/8/30,2069-05-14,Dadeldhura,24.2,16.4,0.1
2012/8/30,2069-05-14,Dipayal,32.4,22,1.2
2012/8/30,2069-05-14,Dhangadi,32.4,25,6.6
2012/8/30,2069-05-14,Birendranagar,31.7,19.7,45.2
2012/8/30,2069-05-14,Nepalgunj,35.1,24.5,6.2
2012/8/30,2069-05-14,Jumla,23,15.1,0.6
2012/8/30,2069-05-14,Dang,32,23,19.4
2012/8/30,2069-05-14,Pokhara,32,21.6,52.8
2012/8/30,2069-05-14,Bhairahawa,35.4,27.4,0
2012/8/30,2069-05-14,Simra,34.5,,
2012/8/30,2069-05-14,Kathmandu,30.3,20,1.6
2012/8/30,2069-05-14,Okhaldhunga,26.5,14.5,0.3
2012/8/30,2069-05-14,Taplejung,26.3,18.6,1.5
2012/8/30,2069-05-14,Dhankuta,30.8,20,
2012/8/30,2069-05-14,Biratnagar,36,26,0
2012/8/31,2069-05-15,Dadeldhura,27.6,17.7,1.8
2012/8/31,2069-05-15,Dipayal,35,23.6,0.4
2012/8/31,2069-05-15,Dhangadi,33.8,25.2,0
2012/8/31,2069-05-15,Birendranagar,34,18.8,3.9
2012/8/31,2069-05-15,Nepalgunj,36.6,21.5,4
2012/8/31,2069-05-15,Jumla,25.6,14.2,3.4
2012/8/31,2069-05-15,Dang,32,23,2.4
2012/8/31,2069-05-15,Pokhara,31.8,22.8,0
2012/8/31,2069-05-15,Bhairahawa,36.2,26,
2012/8/31,2069-05-15,Simra,35,,4.4
2012/8/31,2069-05-15,Kathmandu,29.8,20.2,40.1
2012/8/31,2069-05-15,Okhaldhunga,,14.5,
2012/8/31,2069-05-15,Taplejung,27.6,26.3,0.2
2012/8/31,2069-05-15,Dhankuta,,20.5,
2012/8/31,2069-05-15,Biratnagar,36.5,27,0
2012/9/1,2069-05-16,Dadeldhura,26.6,17.7,0.2
2012/9/1,2069-05-16,Dipayal,36.5,24.5,2..3
2012/9/1,2069-05-16,Dhangadi,34.8,26.3,0
2012/9/1,2069-05-16,Birendranagar,33.4,18.8,13.8
2012/9/1,2069-05-16,Jumla,25.9,15.5,0.6
2012/9/1,2069-05-16,Dang,32.2,,1.4
2012/9/1,2069-05-16,Pokhara,30.1,,9.2
2012/9/1,2069-05-16,Bhairahawa,34,26.2,0
2012/9/1,2069-05-16,Simra,34.5,26.2,0
2012/9/1,2069-05-16,Kathmandu,29.4,20.6,2.4
2012/9/1,2069-05-16,Taplejung,26.2,,25.2
2012/9/1,2069-05-16,Dhankuta,29.2,18.8,5.8
2012/9/1,2069-05-16,Biratnagar,35.3,20.5,0
2012/9/2,2069-05-17,Dadeldhura,25.3,16.9,25
2012/9/2,2069-05-17,Dipayal,31.4,23.5,28.7
2012/9/2,2069-05-17,Dhangadi,29.7,23.6,85.5
2012/9/2,2069-05-17,Birendranagar,30.6,17,25.6
2012/9/2,2069-05-17,Nepalgunj,35.1,24.4,20.2
2012/9/2,2069-05-17,Jumla,25.2,15.5,0
2012/9/2,2069-05-17,Dang,28.5,21,75.6
2012/9/2,2069-05-17,Pokhara,29,22,41.1
2012/9/2,2069-05-17,Bhairahawa,32.8,25,3.2
2012/9/2,2069-05-17,Simra,33.4,23.8,10.6
2012/9/2,2069-05-17,Kathmandu,28.4,19.4,22
2012/9/2,2069-05-17,Okhaldhunga,21.6,15,18.2
2012/9/2,2069-05-17,Taplejung,24.4,17.6,64.5
2012/9/2,2069-05-17,Dhankuta,30.5,20.2,5.6
2012/9/2,2069-05-17,Biratnagar,33.9,24.8,0
2012/9/3,2069-05-18,Dadeldhura,27.7,17.1,0
2012/9/3,2069-05-18,Dipayal,35.7,24,0
2012/9/3,2069-05-18,Dhangadi,34.2,25,0
2012/9/3,2069-05-18,Birendranagar,33.8,18.2,0
2012/9/3,2069-05-18,Nepalgunj,35.6,25.3,
2012/9/3,2069-05-18,Jumla,25.5,15.3,14.4
2012/9/3,2069-05-18,Dang,33,21,0.4
2012/9/3,2069-05-18,Pokhara,31.5,21.8,0
2012/9/3,2069-05-18,Bhairahawa,35.6,25.5,0
2012/9/3,2069-05-18,Simra,34.5,24.6,0
2012/9/3,2069-05-18,Kathmandu,30.6,18.5,0
2012/9/3,2069-05-18,Okhaldhunga,24.2,14,0.8
2012/9/3,2069-05-18,Taplejung,26.2,17,0.2
2012/9/3,2069-05-18,Dhankuta,31,20,0.6
2012/9/3,2069-05-18,Biratnagar,37.2,27,2.5
2012/9/4,2069-05-19,Dadeldhura,26.3,16.5,7.4
2012/9/4,2069-05-19,Dipayal,34.4,23.2,3.6
2012/9/4,2069-05-19,Dhangadi,34.4,23,0
2012/9/4,2069-05-19,Birendranagar,33.7,17.5,0.6
2012/9/4,2069-05-19,Nepalgunj,35.4,25.7,0
2012/9/4,2069-05-19,Jumla,26.1,14.1,7.4
2012/9/4,2069-05-19,Dang,32,22.4,10.2
2012/9/4,2069-05-19,Pokhara,30.4,20.7,57.9
2012/9/4,2069-05-19,Bhairahawa,34.4,26.3,1.3
2012/9/4,2069-05-19,Simra,33.8,23.8,1.2
2012/9/4,2069-05-19,Kathmandu,30.4,20,10
2012/9/4,2069-05-19,Okhaldhunga,24.5,14,50.4
2012/9/4,2069-05-19,Biratnagar,34.6,24.5,0
2012/9/5,2069-05-20,Dadeldhura,25.1,16.5,0.6
2012/9/5,2069-05-20,Dipayal,25.4,23.5,0.2
2012/9/5,2069-05-20,Dhangadi,34.2,25.2,0
2012/9/5,2069-05-20,Birendranagar,34,,10.4
2012/9/5,2069-05-20,Nepalgunj,36.4,25.3,0
2012/9/5,2069-05-20,Jumla,25.4,14,0.5
2012/9/5,2069-05-20,Dang,31.2,22,
2012/9/5,2069-05-20,Pokhara,31,21.4,36.4
2012/9/5,2069-05-20,Bhairahawa,34.2,26.2,0
2012/9/5,2069-05-20,Simra,33.2,25.5,0
2012/9/5,2069-05-20,Kathmandu,31.1,19.5,15.4
2012/9/5,2069-05-20,Okhaldhunga,25.4,13.5,0
2012/9/5,2069-05-20,Taplejung,25.6,15.7,0.3
2012/9/5,2069-05-20,Dhankuta,31.8,19,0
2012/9/5,2069-05-20,Biratnagar,34.3,24,0
2012/9/6,2069-05-21,Dadeldhura,24.4,17.1,9.4
2012/9/6,2069-05-21,Dipayal,34.2,24,0
2012/9/6,2069-05-21,Dhangadi,33.7,26,0
2012/9/6,2069-05-21,Birendranagar,34,18.5,0.9
2012/9/6,2069-05-21,Nepalgunj,36.4,25.3,0
2012/9/6,2069-05-21,Jumla,25,15.4,5.8
2012/9/6,2069-05-21,Dang,30.6,22.5,2.8
2012/9/6,2069-05-21,Pokhara,29.8,21,10.6
2012/9/6,2069-05-21,Bhairahawa,33.2,26.5,0.4
2012/9/6,2069-05-21,Simra,32.2,25.5,0
2012/9/6,2069-05-21,Kathmandu,29.2,19,3
2012/9/6,2069-05-21,Okhaldhunga,24,14,
2012/9/6,2069-05-21,Taplejung,24.4,16.9,2.3
2012/9/6,2069-05-21,Dhankuta,28.4,21,0
2012/9/6,2069-05-21,Biratnagar,33.2,25,0
2012/9/7,2069-05-22,Dadeldhura,25.7,16.5,8.2
2012/9/7,2069-05-22,Dipayal,35,23.4,0.2
2012/9/7,2069-05-22,Dhangadi,33.1,25.2,2.6
2012/9/7,2069-05-22,Birendranagar,31.8,18.5,0
2012/9/7,2069-05-22,Nepalgunj,34.8,24.3,0
2012/9/7,2069-05-22,Jumla,24.7,15.3,0
2012/9/7,2069-05-22,Dang,31.2,21.4,0
2012/9/7,2069-05-22,Pokhara,30.6,22.2,0
2012/9/7,2069-05-22,Bhairahawa,34.4,25.4,3
2012/9/7,2069-05-22,Simra,35.5,25.5,0
2012/9/7,2069-05-22,Kathmandu,30,19.5,0
2012/9/7,2069-05-22,Okhaldhunga,24.2,14,0
2012/9/7,2069-05-22,Taplejung,27.2,15.4,0.2
2012/9/7,2069-05-22,Biratnagar,36.2,24.5,0
2012/9/8,2069-05-23,Dadeldhura,27.5,17.6,1.1
2012/9/8,2069-05-23,Dipayal,36.7,21.8,0
2012/9/8,2069-05-23,Birendranagar,35,,5
2012/9/8,2069-05-23,Nepalgunj,36,25.3,0
2012/9/8,2069-05-23,Dang,33.7,22.5,0
2012/9/8,2069-05-23,Pokhara,33.1,22.4,
2012/9/8,2069-05-23,Simra,36,25.5,0
2012/9/8,2069-05-23,Kathmandu,32.3,19.5,50
2012/9/8,2069-05-23,Okhaldhunga,26.5,15.5,0
2012/9/8,2069-05-23,Taplejung,28.4,,0
2012/9/8,2069-05-23,Dhankuta,,20.5,0
2012/9/8,2069-05-23,Biratnagar,37.6,26.5,0
2012/9/9,2069-05-24,Dadeldhura,27.1,16.1,0
2012/9/9,2069-05-24,Dipayal,36.2,22.6,0
2012/9/9,2069-05-24,Dhangadi,35.2,24.2,0
2012/9/9,2069-05-24,Birendranagar,34.5,18.3,0
2012/9/9,2069-05-24,Nepalgunj,36.5,25.2,0
2012/9/9,2069-05-24,Jumla,26.3,12.6,3.2
2012/9/9,2069-05-24,Dang,33.8,22,
2012/9/9,2069-05-24,Pokhara,31.8,23.2,0
2012/9/9,2069-05-24,Bhairahawa,,26.6,0
2012/9/9,2069-05-24,Simra,35.5,25.5,0
2012/9/9,2069-05-24,Kathmandu,30.5,20,
2012/9/9,2069-05-24,Okhaldhunga,25,15,0
2012/9/9,2069-05-24,Taplejung,27.1,19,0
2012/9/9,2069-05-24,Dhankuta,31.3,21,0
2012/9/9,2069-05-24,Biratnagar,34.3,26,0
2012/9/10,2069-05-25,Dadeldhura,27.3,16,2.2
2012/9/10,2069-05-25,Dipayal,35.7,23.4,6
2012/9/10,2069-05-25,Dhangadi,34.2,25,0.5
2012/9/10,2069-05-25,Birendranagar,32.5,17.8,2.5
2012/9/10,2069-05-25,Nepalgunj,35.4,25.2,4.3
2012/9/10,2069-05-25,Jumla,25.9,15.6,1.6
2012/9/10,2069-05-25,Dang,31.8,22.4,18
2012/9/10,2069-05-25,Pokhara,31.4,22.6,3.2
2012/9/10,2069-05-25,Bhairahawa,,26.8,0
2012/9/10,2069-05-25,Simra,34,25.6,0
2012/9/10,2069-05-25,Kathmandu,28.8,20.2,20.7
2012/9/10,2069-05-25,Okhaldhunga,24.2,14.6,14.2
2012/9/10,2069-05-25,Taplejung,,18.2,19.8
2012/9/10,2069-05-25,Dhankuta,31,20.5,1.8
2012/9/10,2069-05-25,Biratnagar,35.5,25.5,0
2012/9/11,2069-05-26,Dadeldhura,25.1,17,12
2012/9/11,2069-05-26,Dipayal,36.2,24.2,4.8
2012/9/11,2069-05-26,Dhangadi,34.1,25.2,21.6
2012/9/11,2069-05-26,Birendranagar,33.5,21,10.1
2012/9/11,2069-05-26,Nepalgunj,35.4,26.3,0.3
2012/9/11,2069-05-26,Jumla,27,,19.7
2012/9/11,2069-05-26,Dang,32,22.5,1.2
2012/9/11,2069-05-26,Pokhara,31.4,22.2,14.8
2012/9/11,2069-05-26,Bhairahawa,34.2,,0
2012/9/11,2069-05-26,Simra,35.6,25.2,0
2012/9/11,2069-05-26,Kathmandu,29.3,19.4,20
2012/9/11,2069-05-26,Okhaldhunga,24.5,14.4,0
2012/9/11,2069-05-26,Taplejung,26.4,18.2,1.3
2012/9/11,2069-05-26,Dhankuta,30.3,19.2,0
2012/9/11,2069-05-26,Biratnagar,35.5,26,0
2012/9/12,2069-05-27,Dadeldhura,26.5,12.5,0
2012/9/12,2069-05-27,Dipayal,34.4,24.4,1.5
2012/9/12,2069-05-27,Dhangadi,33.2,25.4,0
2012/9/12,2069-05-27,Birendranagar,33.7,19,
2012/9/12,2069-05-27,Nepalgunj,28.8,25.3,0
2012/9/12,2069-05-27,Jumla,29.1,15.5,2.8
2012/9/12,2069-05-27,Dang,31.2,22.8,2.8
2012/9/12,2069-05-27,Pokhara,31.8,22.2,79.9
2012/9/12,2069-05-27,Bhairahawa,35,26.2,6
2012/9/12,2069-05-27,Simra,33.2,25.5,2.8
2012/9/12,2069-05-27,Kathmandu,29.8,19.8,51.3
2012/9/12,2069-05-27,Okhaldhunga,23.4,14.4,44.4
2012/9/12,2069-05-27,Taplejung,25.6,18,26.7
2012/9/12,2069-05-27,Dhankuta,30.4,20.8,
2012/9/12,2069-05-27,Biratnagar,32.7,25,0
2012/9/13,2069-05-28,Dadeldhura,24.9,17.7,14.2
2012/9/13,2069-05-28,Dipayal,31.8,24.3,7
2012/9/13,2069-05-28,Dhangadi,30.8,25,7.9
2012/9/13,2069-05-28,Birendranagar,31.8,20.5,22.1
2012/9/13,2069-05-28,Nepalgunj,30,25.1,
2012/9/13,2069-05-28,Jumla,26.5,16,3
2012/9/13,2069-05-28,Dang,28,23.2,47.4
2012/9/13,2069-05-28,Pokhara,29.5,22,51.4
2012/9/13,2069-05-28,Bhairahawa,30.5,25.2,25.1
2012/9/13,2069-05-28,Simra,32.5,26.2,
2012/9/13,2069-05-28,Kathmandu,28.5,19.6,134.7
2012/9/13,2069-05-28,Okhaldhunga,,14.2,
2012/9/13,2069-05-28,Taplejung,25.7,18,
2012/9/13,2069-05-28,Dhankuta,28.8,21,0.3
2012/9/13,2069-05-28,Biratnagar,35,26,0
2012/9/14,2069-05-29,Dadeldhura,23.3,17.2,17.1
2012/9/14,2069-05-29,Dipayal,31.8,23.8,41.9
2012/9/14,2069-05-29,Dhangadi,29.3,24.9,3.5
2012/9/14,2069-05-29,Birendranagar,31.1,19,12.1
2012/9/14,2069-05-29,Nepalgunj,,24.5,
2012/9/14,2069-05-29,Jumla,25.3,15.6,7.9
2012/9/14,2069-05-29,Dang,29.2,21.5,8.2
2012/9/14,2069-05-29,Pokhara,29.2,22.5,50.3
2012/9/14,2069-05-29,Bhairahawa,32.8,,0.6
2012/9/14,2069-05-29,Simra,30,24.5,2.9
2012/9/14,2069-05-29,Kathmandu,29.5,19.5,58.8
2012/9/14,2069-05-29,Okhaldhunga,21.2,13.7,25.8
2012/9/14,2069-05-29,Taplejung,23.8,,32.6
2012/9/14,2069-05-29,Dhankuta,28.6,20.4,16.3
2012/9/14,2069-05-29,Biratnagar,31.8,25,0
2012/9/15,2069-05-30,Dadeldhura,18.5,16.8,73.9
2012/9/15,2069-05-30,Dipayal,30.4,22.6,37.5
2012/9/15,2069-05-30,Dhangadi,29.2,24.4,146.7
2012/9/15,2069-05-30,Birendranagar,29.6,18.8,25.5
2012/9/15,2069-05-30,Nepalgunj,28.8,25,30.8
2012/9/15,2069-05-30,Jumla,23.6,14.4,37.7
2012/9/15,2069-05-30,Dang,27.2,23,7.4
2012/9/15,2069-05-30,Pokhara,29.7,22,0.7
2012/9/15,2069-05-30,Bhairahawa,30.8,25,6.8
2012/9/15,2069-05-30,Simra,31,25,0.3
2012/9/15,2069-05-30,Kathmandu,27.5,19.8,8.6
2012/9/15,2069-05-30,Okhaldhunga,22,14,7.4
2012/9/15,2069-05-30,Taplejung,22.4,17.1,1
2012/9/15,2069-05-30,Dhankuta,29.3,20,7.7
2012/9/15,2069-05-30,Biratnagar,29.5,24.5,0
2012/9/16,2069-05-31,Dadeldhura,24.7,16.1,7.2
2012/9/16,2069-05-31,Dipayal,33.4,22.8,0.1
2012/9/16,2069-05-31,Dhangadi,32,24.3,0.8
2012/9/16,2069-05-31,Birendranagar,31.5,18.5,1.2
2012/9/16,2069-05-31,Nepalgunj,30.6,24.1,2.1
2012/9/16,2069-05-31,Jumla,23.2,14.5,3.8
2012/9/16,2069-05-31,Dang,26,22,79.2
2012/9/16,2069-05-31,Pokhara,26.9,21.8,15.6
2012/9/16,2069-05-31,Bhairahawa,26.6,24.2,29.7
2012/9/16,2069-05-31,Simra,29.4,23.4,
2012/9/16,2069-05-31,Kathmandu,26,19.5,31.2
2012/9/16,2069-05-31,Okhaldhunga,23.2,14,
2012/9/16,2069-05-31,Taplejung,22,17.4,8.6
2012/9/16,2069-05-31,Dhankuta,25,19.5,13
2012/9/16,2069-05-31,Biratnagar,30.7,23.5,16.2
2012/9/17,2069-06-01,Dadeldhura,19.2,,22.9
2012/9/17,2069-06-01,Dipayal,26.8,23.2,18.1
2012/9/17,2069-06-01,Dhangadi,28.5,24.1,36.7
2012/9/17,2069-06-01,Birendranagar,31.2,19,1.4
2012/9/17,2069-06-01,Nepalgunj,30.4,24.4,20.7
2012/9/17,2069-06-01,Jumla,20.7,14.1,11.9
2012/9/17,2069-06-01,Dang,27.4,22,26.6
2012/9/17,2069-06-01,Pokhara,23.5,21.2,64.5
2012/9/17,2069-06-01,Bhairahawa,25.1,24.5,85.5
2012/9/17,2069-06-01,Simra,25.2,24,88
2012/9/17,2069-06-01,Kathmandu,20.5,19.5,44.5
2012/9/17,2069-06-01,Okhaldhunga,20.4,13.8,
2012/9/17,2069-06-01,Taplejung,21,17.4,14.8
2012/9/17,2069-06-01,Dhankuta,23.4,19.5,
2012/9/17,2069-06-01,Biratnagar,28.9,23..5,63.8
2012/9/18,2069-06-02,Dadeldhura,17.5,15,139.8
2012/9/18,2069-06-02,Dipayal,26.2,21.5,44.2
2012/9/18,2069-06-02,Dhangadi,26.2,23.4,67.8
2012/9/18,2069-06-02,Birendranagar,28.3,17.5,
2012/9/18,2069-06-02,Nepalgunj,28.2,22.6,49.1
2012/9/18,2069-06-02,Jumla,21.6,14.7,7.4
2012/9/18,2069-06-02,Dang,27.3,21,12
2012/9/18,2069-06-02,Pokhara,24.2,20,34.5
2012/9/18,2069-06-02,Bhairahawa,27.2,23,75.7
2012/9/18,2069-06-02,Simra,30,23,3
2012/9/18,2069-06-02,Kathmandu,24.6,18.6,2.5
2012/9/18,2069-06-02,Okhaldhunga,,13.2,
2012/9/18,2069-06-02,Taplejung,25.4,15.8,0
2012/9/18,2069-06-02,Dhankuta,29.4,18.5,0.1
2012/9/18,2069-06-02,Biratnagar,30.9,24.5,0
2012/9/19,2069-06-03,Dadeldhura,25.5,13.6,44.2
2012/9/19,2069-06-03,Dipayal,34.2,21.2,16.5
2012/9/19,2069-06-03,Dhangadi,31.7,23.2,132
2012/9/19,2069-06-03,Nepalgunj,34.4,22.4,0
2012/9/19,2069-06-03,Jumla,25.2,13.2,0
2012/9/19,2069-06-03,Dang,31.4,20.3,2.4
2012/9/19,2069-06-03,Pokhara,28.5,18.8,0.1
2012/9/19,2069-06-03,Bhairahawa,33.6,23.6,0.4
2012/9/19,2069-06-03,Simra,32.6,23.5,2
2012/9/19,2069-06-03,Kathmandu,29,18,0.3
2012/9/19,2069-06-03,Okhaldhunga,21.5,14,0
2012/9/19,2069-06-03,Taplejung,24.9,17.9,1
2012/9/19,2069-06-03,Dhankuta,29.2,19,2.5
2012/9/19,2069-06-03,Biratnagar,32.3,25,6.3
2012/9/20,2069-06-04,Dadeldhura,25,16.6,0
2012/9/20,2069-06-04,Dipayal,33.4,23,0
2012/9/20,2069-06-04,Dhangadi,33.6,25.1,0
2012/9/20,2069-06-04,Birendranagar,33.5,18.5,0
2012/9/20,2069-06-04,Nepalgunj,33.3,25,0
2012/9/20,2069-06-04,Jumla,26.4,11.3,0
2012/9/20,2069-06-04,Dang,31.5,21.5,0.4
2012/9/20,2069-06-04,Pokhara,30.4,20,7.7
2012/9/20,2069-06-04,Bhairahawa,34.6,24.4,0
2012/9/20,2069-06-04,Simra,,23.6,
2012/9/20,2069-06-04,Kathmandu,30.1,18.4,0
2012/9/20,2069-06-04,Okhaldhunga,16.5,14.5,0
2012/9/20,2069-06-04,Taplejung,24.9,18.1,1
2012/9/20,2069-06-04,Dhankuta,28.3,20.1,0.9
2012/9/20,2069-06-04,Biratnagar,33.6,25.5,0
2012/9/21,2069-06-05,Dadeldhura,26.5,16.5,0
2012/9/21,2069-06-05,Dipayal,33.8,22.4,0
2012/9/21,2069-06-05,Dhangadi,32.6,24.4,0
2012/9/21,2069-06-05,Birendranagar,33.3,19,0
2012/9/21,2069-06-05,Nepalgunj,35.3,24.7,0
2012/9/21,2069-06-05,Jumla,26.7,11.1,0
2012/9/21,2069-06-05,Dang,31.8,22,0
2012/9/21,2069-06-05,Pokhara,31.2,20,
2012/9/21,2069-06-05,Bhairahawa,35,25.6,0
2012/9/21,2069-06-05,Simra,33,24.4,
2012/9/21,2069-06-05,Kathmandu,30.5,18.9,0
2012/9/21,2069-06-05,Okhaldhunga,22.2,15,
2012/9/21,2069-06-05,Taplejung,21.9,19.1,0
2012/9/21,2069-06-05,Dhankuta,30,20,0.7
2012/9/21,2069-06-05,Biratnagar,34.6,26,0
2012/9/22,2069-06-06,Dadeldhura,27,16.4,0
2012/9/22,2069-06-06,Dipayal,33.4,23.4,0
2012/9/22,2069-06-06,Dhangadi,32.6,23.6,0
2012/9/22,2069-06-06,Birendranagar,31.7,17.5,0
2012/9/22,2069-06-06,Nepalgunj,33.8,24.3,0
2012/9/22,2069-06-06,Jumla,26,11.1,0
2012/9/22,2069-06-06,Dang,32.2,21.7,0
2012/9/22,2069-06-06,Pokhara,31.1,20.5,12.6
2012/9/22,2069-06-06,Bhairahawa,34.2,25.2,0
2012/9/22,2069-06-06,Simra,34,,0
2012/9/22,2069-06-06,Kathmandu,30.4,18.5,0
2012/9/22,2069-06-06,Okhaldhunga,23.5,14.5,0
2012/9/22,2069-06-06,Taplejung,25.4,17.3,0
2012/9/22,2069-06-06,Dhankuta,30.5,19.5,
2012/9/22,2069-06-06,Biratnagar,37,24,0
2012/9/23,2069-06-07,Dadeldhura,25.2,16.3,0
2012/9/23,2069-06-07,Dipayal,33.8,22.6,0
2012/9/23,2069-06-07,Dhangadi,32.7,23.2,0
2012/9/23,2069-06-07,Birendranagar,31.8,19,
2012/9/23,2069-06-07,Nepalgunj,33.8,24.3,0
2012/9/23,2069-06-07,Jumla,26.9,11.4,0
2012/9/23,2069-06-07,Dang,32,22,0
2012/9/23,2069-06-07,Pokhara,30.6,21.8,0
2012/9/23,2069-06-07,Bhairahawa,34.6,24.8,0
2012/9/23,2069-06-07,Simra,33.2,24,0
2012/9/23,2069-06-07,Kathmandu,30.6,18.5,0
2012/9/23,2069-06-07,Okhaldhunga,,14.5,
2012/9/23,2069-06-07,Taplejung,25.5,17.6,0
2012/9/23,2069-06-07,Dhankuta,29.4,19.5,0
